time,position,temperature,voltage,label
80943.192195892,544,38,7192,0
80943.292352676,543,38,7248,0
80943.393926382,546,38,7248,0
80943.492253541,544,38,7221,0
80943.592752695,544,38,7234,0
80943.692273616,544,38,7270,0
80943.792323112,544,38,6979,0
80943.894239664,543,38,7246,0
80943.992442846,543,38,7294,0
80944.092551469,544,38,7285,0
80944.192640781,544,38,7254,0
80944.292496442,543,38,7237,0
80944.392220735,544,38,7252,0
80944.724281787,544,38,7221,0
80944.824467182,543,38,7252,0
80944.930525779,543,38,7248,0
80945.024597406,544,38,7226,0
80945.124464035,543,38,7272,0
80945.224732398,544,38,7252,0
80945.401231288,543,38,7248,0
80945.495011806,544,38,7228,0
80945.574059963,543,38,7232,0
80945.657345533,544,38,7252,0
80945.737610816,544,38,7250,0
80945.824799776,544,38,7230,0
80945.924742698,541,38,7241,0
80946.024549484,544,38,7248,0
80946.1244843,544,38,7243,0
80946.224626064,544,38,7265,0
80946.32454729,544,38,7279,0
80946.424480438,543,38,7259,0
80946.524544477,544,38,7234,0
80946.624493837,544,38,7254,0
80946.724516868,544,38,7277,0
80946.824431657,543,38,7268,0
80946.924489259,544,38,7252,0
80947.024531126,544,38,7241,0
80947.12451291,544,38,7248,0
80947.22446537,543,38,7261,0
80947.324496984,544,38,7272,0
80947.424459934,543,38,7254,0
80947.524541854,544,38,7263,0
80947.624537706,543,38,7279,0
80947.724491596,544,38,7252,0
80947.824512243,544,38,7257,0
80947.924660444,544,38,7252,0
80948.024439334,543,38,7239,0
80948.124658346,544,38,7246,0
80948.224596261,544,38,7250,0
80948.324536561,543,38,7241,0
80948.424602031,543,38,7254,0
80948.524681568,543,38,7263,0
80948.624506711,544,38,7257,0
80948.724571704,544,38,7279,0
80948.824556589,542,38,7288,0
80948.924591064,543,38,7265,0
80949.024549007,544,38,7314,0
80949.124654531,544,38,7243,0
80949.224545955,544,38,7248,0
80949.324579238,544,38,7263,0
80949.424549341,544,38,7259,0
80949.524504661,544,38,7248,0
80949.624501943,544,38,7292,0
80949.724498987,544,38,7252,0
80949.824476957,544,38,7270,0
80949.924535512,544,38,7248,0
80950.02450037,544,38,7248,0
80950.124559879,543,38,7254,0
80950.224592685,544,38,7243,0
80950.324467658,544,38,7239,0
80950.424456357,544,38,7268,0
80950.524539232,544,38,7252,0
80950.624817609,544,38,7259,0
80950.724624395,544,38,7265,0
80950.824597358,544,38,7265,0
80950.924473762,543,38,7263,0
80951.024492025,544,38,7230,0
80951.124495983,543,38,7285,0
80951.224510669,544,38,7243,0
80951.324544668,543,38,7252,0
80951.42448306,544,38,7265,0
80951.524568557,544,38,7243,0
80951.624525308,543,38,7259,0
80951.724634885,544,38,7246,0
80951.824540615,544,38,7261,0
80951.924612045,544,38,7265,0
80952.02459383,544,38,7237,0
80952.124505519,543,38,7250,0
80952.224554538,543,38,7250,0
80952.324737071,544,38,7257,0
80952.42456007,544,38,7228,0
80952.524560213,544,38,7254,0
80952.624488592,544,38,7252,0
80952.724495172,544,38,7243,0
80952.824532032,544,38,7243,0
80952.924617052,544,38,7265,0
80953.024657726,544,38,7250,0
80953.124631404,544,38,7268,0
80953.224552392,543,38,7217,0
80953.324671268,545,38,7252,0
80953.424495935,544,38,7277,0
80953.52458167,544,38,7223,0
80953.624488115,544,38,7261,0
80953.724597692,544,38,7223,0
80953.824640274,544,38,7321,0
80953.924546718,543,38,7257,0
80954.024519681,544,38,7221,0
80954.124534845,544,38,7281,0
80954.224498987,544,38,7252,0
80954.32444477,544,38,7243,0
80954.424462556,543,38,7250,0
80954.524646043,544,38,7230,0
80954.624686956,544,38,7248,0
80954.724776983,544,38,7246,0
80954.824463605,543,38,7308,0
80954.924495458,544,38,7228,0
80955.02443695,544,38,7288,0
80955.12445259,543,38,7259,0
80955.224491357,544,38,7248,0
80955.324788808,544,38,7243,0
80955.424458503,544,38,7277,0
80955.524472475,544,38,7252,0
80955.624481678,544,38,7243,0
80955.724495887,543,38,7254,0
80955.824466228,544,38,7246,0
80955.924521446,544,38,7234,0
80956.024462223,544,38,7270,0
80956.124519348,544,38,7239,0
80956.224529504,544,38,7241,0
80956.324475765,544,38,7248,0
80956.424525737,544,38,7268,0
80956.524705648,544,38,7243,0
80956.624514818,544,38,7263,0
80956.724515438,544,38,7248,0
80956.824549198,544,38,7261,0
80956.924669981,544,38,7257,0
80957.024541378,544,39,7252,0
80957.124675512,544,38,7241,0
80957.224572896,544,38,7243,0
80957.324512004,543,38,7259,0
80957.424515724,544,38,7261,0
80957.524529695,544,38,7263,0
80957.624617576,544,38,7265,0
80957.724595308,544,38,7246,0
80957.82455039,544,38,7263,0
80957.924568176,544,38,7259,0
80958.024553775,543,38,7243,0
80958.124652147,543,38,7248,0
80958.224544763,544,38,7252,0
80958.324538707,544,38,7246,0
80958.424564123,544,38,7248,0
80958.524600744,543,38,7254,0
80958.624534845,544,38,7285,0
80958.724467515,543,38,7261,0
80958.824516773,544,38,7234,0
80958.924539327,543,38,7259,0
80959.024613618,543,38,7246,0
80959.124576091,543,38,7261,0
80959.224441289,544,38,7252,0
80959.324469089,544,38,7214,0
80959.424440145,543,38,7246,0
80959.524490594,544,38,7268,0
80959.624629735,544,38,7270,0
80959.724523067,544,38,7285,0
80959.824462413,544,38,7241,0
80959.924475669,544,38,7241,0
80960.024444818,544,38,7254,0
80960.124694824,544,38,7274,0
80960.224561452,544,38,7263,0
80960.324576139,543,38,7254,0
80960.424544811,544,38,7263,0
80960.524637699,544,38,7237,0
80960.624499797,544,38,7254,0
80960.724568843,544,38,7252,0
80960.824664115,543,38,7243,0
80960.924510478,544,38,7261,0
80961.02453494,543,38,7332,0
80961.124578475,544,39,7268,0
80961.224554777,544,38,7219,0
80961.324591398,544,38,7259,0
80961.424546957,544,38,7274,0
80961.524533987,544,39,7259,0
80961.624551773,544,39,7230,0
80961.724584817,544,39,7252,0
80961.824564218,544,39,7261,0
80961.924666881,544,39,7234,0
80962.024516105,543,39,7252,0
80962.124517917,543,39,7254,0
80962.224522352,544,39,7241,0
80962.324604988,543,39,7288,0
80962.424556016,543,39,7252,0
80962.524523496,544,39,7246,0
80962.624535322,544,39,7257,0
80962.72454977,544,39,7250,0
80962.824691534,544,39,7261,0
80962.924509763,543,39,7237,0
80963.024556636,544,39,7261,0
